,total_rides,max_temp,max_dew_pt,max_hum,max_wind,max_pres,precip,is_sat,is_holi,temp_var,dew_pt_var,hum_var,wind_var,pres_var
2018-02-03 00:00:00,779863,41,28,92,28,30.3,0.03,1,0,-19,-23,-59,-20,-0.5600000000000023
2018-02-04 00:00:00,512259,35,28,85,24,30.27,0.08,0,1,-31,-35,-25,-19,-0.5399999999999991
2018-02-05 00:00:00,1409640,12,7,83,14,30.33,0.22,0,0,-15,-17,-33,-9,-0.16999999999999815
2018-02-06 00:00:00,1491593,21,12,88,12,30.5,0.02,0,0,-18,-12,-39,-12,-0.23000000000000043
2018-02-07 00:00:00,1504600,20,12,88,17,30.46,0.11,0,0,-12,-10,-27,-12,-0.21000000000000085
2018-02-08 00:00:00,1510148,21,18,91,13,30.49,0.15,0,0,-14,-16,-30,-9,-0.2099999999999973
2018-02-09 00:00:00,970401,28,24,92,21,30.28,0.57,0,0,-10,-14,-24,-15,-0.16000000000000014
2018-02-10 00:00:00,751307,22,15,80,17,30.27,0.05,1,0,-8,-11,-26,-11,-0.23000000000000043
2018-02-11 00:00:00,554823,22,17,84,16,30.4,0.39,0,1,-11,-15,-23,-11,-0.46999999999999886
2018-02-12 00:00:00,1463566,27,6,83,13,30.8,0.0,0,0,-23,-7,-50,-13,-0.35999999999999943
2018-02-13 00:00:00,1576188,35,23,83,14,30.76,0.0,0,0,-28,-20,-45,-14,-0.5200000000000031
2018-02-14 00:00:00,1602649,44,40,100,16,30.23,0.0,0,0,-20,-18,-35,-10,-0.4299999999999997
2018-02-15 00:00:00,1566469,48,43,100,15,29.87,0.0,0,0,-10,-12,-30,-15,-0.23000000000000043
2018-02-16 00:00:00,1528501,37,32,82,20,30.31,0.0,0,0,-17,-24,-43,-15,-0.4299999999999997
2018-02-17 00:00:00,822236,35,31,92,17,30.26,0.11,1,0,-18,-22,-35,-17,-0.33999999999999986
2018-02-18 00:00:00,645421,41,32,92,21,30.29,0.02,0,1,-29,-21,-28,-21,-0.3999999999999986
2018-02-19 00:00:00,1093604,60,56,100,24,29.9,0.52,0,0,-23,-24,-24,-24,-0.16000000000000014
2018-02-20 00:00:00,1504849,66,60,100,25,30.19,2.1,0,0,-32,-30,-22,-19,-0.40000000000000213
2018-02-21 00:00:00,1571629,34,30,89,18,30.66,0.04,0,0,-7,-12,-35,-12,-0.46000000000000085
2018-02-22 00:00:00,1577268,40,35,85,22,30.6,0.0,0,0,-11,-13,-26,-14,-0.3100000000000023
2018-02-23 00:00:00,1541246,44,41,93,20,30.28,0.06,0,0,-11,-13,-23,-20,-0.20000000000000284
2018-02-24 00:00:00,848767,50,47,93,25,30.25,0.16,1,0,-17,-20,-23,-18,-0.8599999999999994
2018-02-25 00:00:00,639783,50,47,82,32,30.13,0.01,0,1,-16,-24,-41,-26,-0.6799999999999997
2018-02-26 00:00:00,1544491,53,32,85,21,30.24,0.0,0,0,-25,-9,-50,-21,-0.09999999999999787
2018-02-27 00:00:00,1589965,62,38,82,23,30.25,0.0,0,0,-23,-10,-45,-14,-0.39000000000000057
2018-02-28 00:00:00,1574688,59,46,85,20,29.87,0.0,0,0,-22,-12,-31,-15,-0.07000000000000028
2018-03-01 00:00:00,1532068,46,36,92,25,30.27,0.81,0,0,-12,-15,-51,-20,-0.5300000000000011
2018-03-02 00:00:00,1558410,48,27,85,13,30.48,0.0,0,0,-18,-11,-57,-13,-0.17999999999999972
2018-03-03 00:00:00,889789,43,28,75,15,30.57,0.0,1,0,-10,-14,-45,-11,-0.10999999999999943
2018-03-04 00:00:00,649177,46,25,75,22,30.48,0.0,0,1,-14,-12,-45,-15,-0.1999999999999993
2018-03-05 00:00:00,1479469,40,31,89,28,30.27,0.11,0,0,-7,-15,-49,-18,-0.4499999999999993
2018-03-06 00:00:00,1541361,41,33,96,23,29.8,0.07,0,0,-10,-6,-26,-19,-0.19000000000000128
2018-03-07 00:00:00,1561600,34,26,85,22,30.04,0.0,0,0,-9,-14,-38,-14,-0.23000000000000043
2018-03-08 00:00:00,1547664,34,18,68,21,30.05,0.0,0,0,-10,-6,-21,-15,-0.060000000000002274
2018-03-09 00:00:00,1518244,41,19,74,14,30.06,0.0,0,0,-18,-7,-41,-14,-0.0799999999999983
2018-03-10 00:00:00,865157,41,24,81,13,30.17,0.0,1,0,-18,-12,-49,-13,-0.120000000000001
2018-03-11 00:00:00,626703,40,23,72,18,30.24,0.0,0,1,-12,-7,-32,-18,-0.06999999999999673
2018-03-12 00:00:00,1513281,46,29,75,24,30.17,0.0,0,0,-16,-11,-42,-19,-0.10000000000000142
2018-03-13 00:00:00,1540786,35,26,85,20,30.23,0.22,0,0,-16,-17,-38,-13,-0.08999999999999986
2018-03-14 00:00:00,1581792,48,28,68,26,30.21,0.0,0,0,-26,-17,-37,-21,-0.4200000000000017
2018-03-15 00:00:00,1583762,50,27,75,16,30.06,0.0,0,0,-22,-5,-39,-16,-0.2699999999999996
2018-03-16 00:00:00,1547802,38,25,75,18,30.22,0.0,0,0,-9,-6,-23,-13,-0.16000000000000014
2018-03-17 00:00:00,1079505,46,26,75,20,30.05,0.0,1,0,-16,-12,-44,-16,-0.15000000000000213
2018-03-18 00:00:00,682133,57,27,69,10,30.09,0.0,0,1,-30,-10,-45,-10,-0.16999999999999815
2018-03-19 00:00:00,1517042,46,28,75,28,29.95,0.0,0,0,-13,-6,-34,-28,-0.07000000000000028
2018-03-20 00:00:00,1518226,37,24,75,26,29.94,0.0,0,0,-8,-7,-23,-16,-0.0400000000000027
2018-03-21 00:00:00,1531154,40,25,78,21,30.26,0.0,0,0,-15,-10,-41,-17,-0.3500000000000014
2018-03-22 00:00:00,1530463,50,25,75,15,30.38,0.0,0,0,-28,-15,-54,-11,-0.11999999999999744
2018-03-23 00:00:00,1489796,43,26,81,17,30.39,0.0,0,0,-18,-9,-45,-17,-0.120000000000001
2018-03-24 00:00:00,814077,40,27,70,28,30.28,0.0,1,0,-8,-9,-26,-21,-0.10999999999999943
2018-03-25 00:00:00,638206,41,21,56,21,30.39,0.0,0,1,-14,-8,-22,-12,-0.08999999999999986
2018-03-26 00:00:00,1345406,53,45,93,22,30.32,0.23,0,0,-22,-28,-59,-17,-0.33000000000000185
2018-03-27 00:00:00,1372802,51,49,93,16,30.07,0.15,0,0,-12,-15,-23,-12,-0.17999999999999972
2018-03-28 00:00:00,1415064,54,39,83,13,30.05,0.01,0,0,-15,-5,-33,-13,-0.14000000000000057
2018-03-29 00:00:00,1378143,50,42,89,22,30.08,0.05,0,0,-15,-14,-24,-22,-0.22999999999999687
2018-03-30 00:00:00,1280876,49,29,82,16,30.26,0.0,0,0,-16,-7,-43,-16,-0.1700000000000017
2018-03-31 00:00:00,777426,58,40,76,30,30.18,0.09,1,0,-26,-19,-26,-25,-0.39000000000000057
2018-04-01 00:00:00,544204,35,19,63,17,30.3,0.0,0,1,-11,-12,-31,-12,-0.15000000000000213
2018-04-02 00:00:00,1470130,44,29,81,16,30.15,0.0,0,0,-23,-17,-52,-16,-0.2799999999999976
2018-04-03 00:00:00,1536473,40,37,92,21,29.85,0.2,0,0,-6,-7,-22,-16,-0.3500000000000014
2018-04-04 00:00:00,1561698,35,31,89,28,30.24,0.01,0,0,-9,-16,-38,-21,-0.5899999999999999
2018-04-05 00:00:00,1570865,42,34,96,17,30.25,0.07,0,0,-19,-24,-62,-17,-0.3500000000000014
2018-04-06 00:00:00,1513701,38,34,92,28,30.13,0.0,0,0,-13,-26,-57,-24,-0.3000000000000007
2018-04-07 00:00:00,871142,39,18,68,18,30.2,0.0,1,0,-19,-15,-39,-18,-0.129999999999999
2018-04-08 00:00:00,618820,39,26,85,15,30.14,0.01,0,1,-18,-25,-62,-15,-0.10000000000000142
2018-04-09 00:00:00,1482398,39,31,92,12,30.28,0.13,0,0,-9,-5,-17,-12,-0.22000000000000242
2018-04-10 00:00:00,1547032,46,28,92,15,30.31,0.0,0,0,-18,-7,-52,-11,-0.18999999999999773
2018-04-11 00:00:00,1619524,66,38,70,18,30.08,0.05,0,0,-27,-10,-33,-18,-0.28999999999999915
2018-04-12 00:00:00,1611615,73,46,93,25,29.77,0.03,0,0,-31,-11,-55,-25,-0.16999999999999815
2018-04-13 00:00:00,1445775,47,39,92,33,29.84,0.07,0,0,-8,-4,-16,-27,-0.16000000000000014
2018-04-14 00:00:00,792112,39,36,92,31,29.88,0.96,1,0,-3,-4,-7,-17,-0.129999999999999
2018-04-15 00:00:00,559134,37,34,96,24,29.83,0.74,0,1,-9,-10,-11,-16,-0.16999999999999815
2018-04-16 00:00:00,1478008,35,24,85,24,29.93,0.01,0,0,-8,-2,-24,-12,-0.16000000000000014
2018-04-17 00:00:00,1590053,43,24,69,22,29.97,0.0,0,0,-14,-6,-28,-17,-0.0799999999999983
2018-04-18 00:00:00,1511503,37,32,100,25,29.96,0.41,0,0,-7,-8,-36,-25,-0.21000000000000085
2018-04-19 00:00:00,1524225,55,33,100,15,30.44,0.01,0,0,-24,-11,-72,-9,-0.4400000000000013
2018-04-20 00:00:00,1548131,61,25,59,15,30.53,0.0,0,0,-30,-15,-43,-15,-0.10000000000000142
2018-04-21 00:00:00,848298,55,26,48,14,30.46,0.0,1,0,-16,-10,-20,-14,-0.10000000000000142
2018-04-22 00:00:00,642710,62,29,53,18,30.38,0.0,0,1,-20,-10,-28,-18,-0.14000000000000057
2018-04-23 00:00:00,1522864,63,31,62,20,30.24,0.0,0,0,-20,-8,-37,-15,-0.13999999999999702
2018-04-24 00:00:00,1570774,65,48,86,20,30.08,0.0,0,0,-17,-17,-36,-16,-0.09999999999999787
2018-04-25 00:00:00,1587009,53,37,66,30,30.13,0.0,0,0,-15,-9,-25,-30,-0.11999999999999744
2018-04-26 00:00:00,1615336,66,31,76,14,29.99,0.0,0,0,-30,-5,-52,-14,-0.2099999999999973
2018-04-27 00:00:00,1565346,58,36,85,29,29.89,0.02,0,0,-19,-10,-50,-22,-0.1700000000000017
2018-04-28 00:00:00,906981,50,33,82,22,30.29,0.0,1,0,-17,-15,-51,-17,-0.379999999999999
2018-04-29 00:00:00,682311,58,28,72,12,30.4,0.0,0,1,-27,-19,-51,-8,-0.17999999999999972
2018-04-30 00:00:00,1564530,80,31,43,21,30.23,0.0,0,0,-40,-17,-29,-16,-0.2699999999999996
2018-05-01 00:00:00,1654457,86,49,39,29,29.98,0.0,0,0,-26,-17,-14,-20,-0.14000000000000057
2018-05-02 00:00:00,1586861,86,65,87,36,29.93,1.32,0,0,-23,-16,-50,-36,-0.10999999999999943
2018-05-03 00:00:00,1584334,70,63,93,24,29.95,0.57,0,0,-16,-13,-30,-24,-0.18999999999999773
2018-05-04 00:00:00,1567144,74,61,84,33,30.0,0.0,0,0,-13,-17,-49,-27,-0.370000000000001
2018-05-05 00:00:00,949557,82,46,67,22,30.03,0.0,1,0,-25,-7,-43,-22,-0.13000000000000256
2018-05-06 00:00:00,674546,68,45,66,22,30.14,0.0,0,1,-18,-7,-29,-22,-0.23000000000000043
